shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
"NAOLIBORG:JourneyPattern:2_E55694E8228EB91FF3300461896FE924",47.25219,-1.552991,17
"NAOLIBORG:JourneyPattern:2_E55694E8228EB91FF3300461896FE924",47.253258,-1.560042,18
"NAOLIBORG:JourneyPattern:2_E55694E8228EB91FF3300461896FE924",47.255283,-1.56591,19
"NAOLIBORG:JourneyPattern:2_E55694E8228EB91FF3300461896FE924",47.259586,-1.568331,20
"NAOLIBORG:JourneyPattern:2_E55694E8228EB91FF3300461896FE924",47.26148,-1.57352,21
"NAOLIBORG:JourneyPattern:2_E55694E8228EB91FF3300461896FE924",47.26421,-1.576451,22
"NAOLIBORG:JourneyPattern:2_E55694E8228EB91FF3300461896FE924",47.261734,-1.584546,23
"NAOLIBORG:JourneyPattern:2_E55694E8228EB91FF3300461896FE924",47.261963,-1.592369,24
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.212112,-1.553492,0
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.21476,-1.556008,1
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.217117,-1.557103,2
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.220177,-1.555471,3
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.223503,-1.553391,4
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.22794,-1.5539,5
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.23157,-1.55652,6
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.23536,-1.556531,7
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.241676,-1.556405,8
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.24585,-1.55502,9
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.248787,-1.551041,10
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.25219,-1.552991,11
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.253258,-1.560042,12
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.255283,-1.56591,13
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.259586,-1.568331,14
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.26148,-1.57352,15
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.26421,-1.576451,16
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.261734,-1.584546,17
"NAOLIBORG:JourneyPattern:2_A187D6CB8234583CED71CE938339C36E",47.261963,-1.592369,18
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.26173,-1.591939,0
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.261936,-1.58395,1
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.26423,-1.575928,2
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.261387,-1.573005,3
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.259354,-1.567926,4
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.25493,-1.565864,5
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.253197,-1.559534,6
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.25178,-1.552564,7
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.24849,-1.551477,8
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.245655,-1.555407,9
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.241318,-1.556473,10
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.234932,-1.556638,11
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.23122,-1.556543,12
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.22773,-1.554347,13
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.223145,-1.553411,14
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.219933,-1.555938,15
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.216793,-1.557032,16
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.214348,-1.555726,17
"NAOLIBORG:JourneyPattern:2_84DE0B3AAFE71BD89D0F838293D4C6C0",47.21151,-1.552937,18
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.245804,-1.616005,0
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.245605,-1.608399,1
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.247116,-1.603065,2
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.24908,-1.597756,3
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.245907,-1.593794,4
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.24309,-1.591646,5
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.240074,-1.591125,6
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.237995,-1.586819,7
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.234913,-1.582172,8
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.23269,-1.577319,9
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.22982,-1.572685,10
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.227005,-1.569419,11
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.22408,-1.565217,12
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.221207,-1.562625,13
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.21836,-1.56006,14
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.21707,-1.558186,15
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.214348,-1.555726,16
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.21151,-1.552937,17
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.208984,-1.550139,18
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.206345,-1.548209,19
"NAOLIBORG:JourneyPattern:3_FD5AD41A31BBF35FFB8773DBA6F873F3",47.203796,-1.54642,20
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.245804,-1.616005,0
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.245605,-1.608399,1
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.247116,-1.603065,2
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.24908,-1.597756,3
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.245907,-1.593794,4
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.24309,-1.591646,5
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.240074,-1.591125,6
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.237995,-1.586819,7
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.234913,-1.582172,8
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.23269,-1.577319,9
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.22982,-1.572685,10
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.227005,-1.569419,11
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.22408,-1.565217,12
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.221207,-1.562625,13
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.21836,-1.56006,14
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.21707,-1.558186,15
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.214348,-1.555726,16
"NAOLIBORG:JourneyPattern:3_77BB794775DE764DB5A929DEB5624E55",47.21151,-1.552937,17
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.19611,-1.543068,0
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.19178,-1.548658,1
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.189278,-1.551683,2
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.18605,-1.554021,3
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.18481,-1.559761,4
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.184433,-1.562818,5
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.183228,-1.570279,6
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.181335,-1.579687,7
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.18069,-1.586688,8
"NAOLIBORG:JourneyPattern:3_C9A5615B2FF7CEBD1E72936E4D7AB763",47.17725,-1.592962,9
"NAOLIBORG:JourneyPattern:3_7763AE073A3F4CF6261560D294D49EC7",47.19178,-1.548658,0
"NAOLIBORG:JourneyPattern:3_7763AE073A3F4CF6261560D294D49EC7",47.189278,-1.551683,1
"NAOLIBORG:JourneyPattern:3_7763AE073A3F4CF6261560D294D49EC7",47.18605,-1.554021,2
"NAOLIBORG:JourneyPattern:3_7763AE073A3F4CF6261560D294D49EC7",47.18481,-1.559761,3
"NAOLIBORG:JourneyPattern:3_7763AE073A3F4CF6261560D294D49EC7",47.184433,-1.562818,4
"NAOLIBORG:JourneyPattern:3_7763AE073A3F4CF6261560D294D49EC7",47.183228,-1.570279,5
"NAOLIBORG:JourneyPattern:3_7763AE073A3F4CF6261560D294D49EC7",47.181335,-1.579687,6
"NAOLIBORG:JourneyPattern:3_7763AE073A3F4CF6261560D294D49EC7",47.18069,-1.586688,7
"NAOLIBORG:JourneyPattern:3_7763AE073A3F4CF6261560D294D49EC7",47.17725,-1.592962,8
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.245804,-1.616005,0
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.245605,-1.608399,1
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.247116,-1.603065,2
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.24908,-1.597756,3
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.245907,-1.593794,4
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.24309,-1.591646,5
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.240074,-1.591125,6
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.237995,-1.586819,7
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.234913,-1.582172,8
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.23269,-1.577319,9
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.22982,-1.572685,10
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.227005,-1.569419,11
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.22408,-1.565217,12
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.221207,-1.562625,13
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.21836,-1.56006,14
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.21707,-1.558186,15
"NAOLIBORG:JourneyPattern:3_1AD29A17E43B12D11ECDB78169F92E82",47.214348,-1.555726,16
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.212112,-1.553492,0
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.21476,-1.556008,1
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.21743,-1.55859,2
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.218754,-1.560523,3
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.22155,-1.562794,4
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.224403,-1.565551,5
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.227318,-1.569762,6
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.230103,-1.572943,7
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.232925,-1.577682,8
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.23512,-1.582562,9
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.238297,-1.587266,10
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.240326,-1.591467,11
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.243416,-1.591507,12
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.24621,-1.594045,13
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.249382,-1.598001,14
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.24689,-1.603524,15
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.245586,-1.608903,16
"NAOLIBORG:JourneyPattern:3_2454CC35F3352F04D768026476141A35",47.246,-1.616467,17
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.245804,-1.616005,0
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.245605,-1.608399,1
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.247116,-1.603065,2
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.24908,-1.597756,3
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.245907,-1.593794,4
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.24309,-1.591646,5
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.240074,-1.591125,6
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.237995,-1.586819,7
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.234913,-1.582172,8
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.23269,-1.577319,9
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.22982,-1.572685,10
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.227005,-1.569419,11
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.22408,-1.565217,12
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.221207,-1.562625,13
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.21836,-1.56006,14
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.21707,-1.558186,15
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.214348,-1.555726,16
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.21151,-1.552937,17
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.208984,-1.550139,18
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.206345,-1.548209,19
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.203796,-1.54642,20
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.201576,-1.545025,21
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.19611,-1.543068,22
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.19178,-1.548658,23
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.189278,-1.551683,24
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.18605,-1.554021,25
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.18481,-1.559761,26
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.184433,-1.562818,27
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.183228,-1.570279,28
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.181335,-1.579687,29
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.18069,-1.586688,30
"NAOLIBORG:JourneyPattern:3_AB8CB870E4252F545BF490A6E4BC504C",47.17725,-1.592962,31
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.17732,-1.592498,0
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.180824,-1.58622,1
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.18136,-1.579179,2
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.183224,-1.569706,3
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.184464,-1.562295,4
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.18469,-1.559263,5
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.186253,-1.553784,6
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.189503,-1.551307,7
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.19189,-1.548202,8
"NAOLIBORG:JourneyPattern:3_8C76EC83E8BAF071E322FECAC9B13491",47.196194,-1.542561,9
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.21476,-1.556008,0
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.21743,-1.55859,1
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.218754,-1.560523,2
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.22155,-1.562794,3
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.224403,-1.565551,4
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.227318,-1.569762,5
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.230103,-1.572943,6
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.232925,-1.577682,7
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.23512,-1.582562,8
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.238297,-1.587266,9
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.240326,-1.591467,10
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.243416,-1.591507,11
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.24621,-1.594045,12
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.249382,-1.598001,13
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.24689,-1.603524,14
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.245586,-1.608903,15
"NAOLIBORG:JourneyPattern:3_F96A1599CC63820F502CC786427E6586",47.246,-1.616467,16
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.17732,-1.592498,0
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.180824,-1.58622,1
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.18136,-1.579179,2
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.183224,-1.569706,3
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.184464,-1.562295,4
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.18469,-1.559263,5
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.186253,-1.553784,6
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.189503,-1.551307,7
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.19189,-1.548202,8
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.196194,-1.542561,9
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.201923,-1.545133,10
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.204147,-1.546546,11
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.20667,-1.548417,12
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.209312,-1.55036,13
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.212112,-1.553492,14
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.21476,-1.556008,15
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.21743,-1.55859,16
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.218754,-1.560523,17
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.22155,-1.562794,18
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.224403,-1.565551,19
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.227318,-1.569762,20
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.230103,-1.572943,21
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.232925,-1.577682,22
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.23512,-1.582562,23
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.238297,-1.587266,24
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.240326,-1.591467,25
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.243416,-1.591507,26
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.24621,-1.594045,27
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.249382,-1.598001,28
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.24689,-1.603524,29
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.245586,-1.608903,30
"NAOLIBORG:JourneyPattern:3_07B7FC75F6B79DF27E058F342FB0AE9C",47.246,-1.616467,31
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.204147,-1.546546,0
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.20667,-1.548417,1
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.209312,-1.55036,2
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.212112,-1.553492,3
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.21476,-1.556008,4
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.21743,-1.55859,5
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.218754,-1.560523,6
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.22155,-1.562794,7
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.224403,-1.565551,8
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.227318,-1.569762,9
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.230103,-1.572943,10
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.232925,-1.577682,11
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.23512,-1.582562,12
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.238297,-1.587266,13
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.240326,-1.591467,14
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.243416,-1.591507,15
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.24621,-1.594045,16
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.249382,-1.598001,17
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.24689,-1.603524,18
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.245586,-1.608903,19
"NAOLIBORG:JourneyPattern:3_3186991C0D2028444624B1835E3E1ED6",47.246,-1.616467,20
